categories,diseases,Symptoms,Related Diseases
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"hepatomegaly
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"skeletal muscle atrophy
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"ascites
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"growth delay
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"motor delay
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"areflexia
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"peripheral neuropathy
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"hepatic failure
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"hyporeflexia
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"broad-based gait
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"corneal ulceration
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"decreased activity of mitochondrial complex i
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"distal muscle weakness
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"metabolic acidosis
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"respiratory distress
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"progressive muscle weakness
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"recurrent hypoglycemia
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"abdominal distention
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"distal sensory impairment
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"corneal scarring
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"hepatocellular carcinoma
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"macrovesicular hepatic steatosis
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"decreased number of peripheral myelinated nerve fibers
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"micronodular cirrhosis
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"decreased activity of mitochondrial complex iii
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"decreased activity of mitochondrial complex iv
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"hepatocellular necrosis
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"elevated gamma-glutamyltransferase level
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"loss of ambulation
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"diffuse leukoencephalopathy
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"elevated circulating aspartate aminotransferase concentration
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"elevated circulating alanine aminotransferase concentration
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"nystagmus
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"ataxia
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"global developmental delay
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"short stature
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"vomiting
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"dystonia
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"prolonged neonatal jaundice
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"lactic acidosis
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"diarrhea
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"increased susceptibility to fractures
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"acute hepatic failure
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"pain insensitivity
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"painless fractures due to injury
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"sensorimotor neuropathy
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"microvesicular hepatic steatosis
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"failure to thrive
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"hepatic failure
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"elevated alpha-fetoprotein
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"lactic acidosis
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"depletion of mitochondrial dna in liver
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"seizure
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"hyperreflexia
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"nystagmus
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"hypothermia
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"hypotonia
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"splenomegaly
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"hepatomegaly
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"microcephaly
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"feeding difficulties in infancy
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"vomiting
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"portal hypertension
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"hypoglycemia
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"ascites
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"growth delay
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"hepatic steatosis
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"elevated hepatic transaminase
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"thrombocytopenia
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"jaundice
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"hyperbilirubinemia
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"hypoalbuminemia
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"decreased activity of mitochondrial complex i
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"encephalopathy
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"cerebral atrophy
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"polyneuropathy
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"generalized aminoaciduria
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"abnormal conjugate eye movement
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"micronodular cirrhosis
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"decreased activity of mitochondrial complex iii
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"decreased activity of mitochondrial complex iv
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"periportal fibrosis
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"hepatocellular necrosis
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"intellectual disability
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"ptosis
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"diplopia
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"dysphagia
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"sensorineural hearing impairment
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"vomiting
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"progressive external ophthalmoplegia
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"colonic diverticula
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"weight loss
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"distal muscle weakness
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"diarrhea
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"gastroparesis
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"intestinal pseudo-obstruction
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"sensorimotor neuropathy
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"abdominal cramps
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"areflexia of lower limbs
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"allodynia
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"hyperactive bowel sounds
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"hypoesthesia
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"early satiety
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"elevated circulating thymidine concentration
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"elevated circulating deoxyuridine concentration
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"constipation
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"malabsorption
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"ragged-red muscle fibers
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"slender build
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"cachexia
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"leukoencephalopathy
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"lactic acidosis
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"mitochondrial myopathy
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"intermittent diarrhea
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"distal sensory impairment
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"distal amyotrophy
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"gastrointestinal dysmotility
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"malnutrition
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"hypointensity of cerebral white matter on mri
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"intestinal perforation
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"cytochrome c oxidase-negative muscle fibers
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"subsarcolemmal accumulations of abnormally shaped mitochondria
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"ataxia

",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"hearing impairment

",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"optic atrophy

",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"reduced tendon reflexes

",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"ophthalmoplegia

",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"abnormality of the autonomic nervous system

",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"nystagmus
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"dysphagia
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"hypotonia
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"vomiting
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"areflexia
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"babinski sign
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"poor eye contact
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"encephalopathy
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"athetosis
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"distal amyotrophy
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"cerebellar cortical atrophy
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"sensory axonal neuropathy
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"decreased number of large peripheral myelinated nerve fibers
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"epilepsia partialis continua
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"loss of ambulation
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"elevated circulating aspartate aminotransferase concentration
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"elevated circulating alanine aminotransferase concentration
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"fiber type grouping
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"intellectual disability
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"muscle weakness
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"abnormality of movement
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"specific learning disability
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"cerebral cortical atrophy
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"migraine
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"psychosis
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"cerebellar atrophy
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"hypergonadotropic hypogonadism
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"clumsiness
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"excessive daytime somnolence
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"atrophy/degeneration affecting the brainstem
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"epileptic encephalopathy
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome b,"seizure
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome b,"hearing impairment
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome b,"global developmental delay
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome b,"abnormal cerebral white matter morphology
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome b,"muscle weakness
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome b,"progressive external ophthalmoplegia
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome b,"ragged-red muscle fibers
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome b,"cachexia
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome b,"decreased activity of mitochondrial complex i
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome b,"intestinal pseudo-obstruction
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome b,"sensory ataxic neuropathy
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome b,"cytochrome c oxidase-negative muscle fibers
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome b,"decreased activity of mitochondrial complex iv
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome b,"multiple mitochondrial dna deletions
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome b,"ataxia
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome b,"constipation
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome b,"malabsorption
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome b,"abdominal pain
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome b,"slender build
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome b,"weight loss
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome b,"mitochondrial myopathy
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome b,"generalized muscle weakness
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome b,"generalized hypotonia
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome b,"abdominal distention
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome b,"gastrointestinal dysmotility
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome b,"malnutrition
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome a,"ataxia

",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome a,"hypotonia

",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome a,"developmental regression

",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome a,"global developmental delay

",
