categories,diseases,Symptoms,Related Diseases
Blood diseases,Triosephosphate Isomerase Deficiency,"hemolytic anemia
30",
Blood diseases,Triosephosphate Isomerase Deficiency,"respiratory insufficiency due to muscle weakness
30",
Blood diseases,Triosephosphate Isomerase Deficiency,"dystonia
30",
Blood diseases,Triosephosphate Isomerase Deficiency,"peripheral neuropathy
30",
Blood diseases,Triosephosphate Isomerase Deficiency,"hyporeflexia
30",
Blood diseases,Triosephosphate Isomerase Deficiency,"cholecystitis
30",
Blood diseases,Triosephosphate Isomerase Deficiency,"progressive muscle weakness
30",
Blood diseases,Triosephosphate Isomerase Deficiency,"generalized hypotonia
30",
Blood diseases,Triosephosphate Isomerase Deficiency,"unsteady gait
30",
Blood diseases,Triosephosphate Isomerase Deficiency,"normocytic anemia
30",
Blood diseases,Triosephosphate Isomerase Deficiency,"normochromic anemia
30",
Blood diseases,Sheehan Syndrome,"chronic fatigue
58
30",
Blood diseases,Sheehan Syndrome,"panhypopituitarism
58
30",
Blood diseases,Sheehan Syndrome,"adrenocorticotropic hormone deficiency
58
30",
Blood diseases,Sheehan Syndrome,"oligomenorrhea
58
30",
Blood diseases,Sheehan Syndrome,"secondary growth hormone deficiency
58
30",
Blood diseases,Sheehan Syndrome,"adrenocorticotropin deficient adrenal insufficiency
58
30",
Blood diseases,Sheehan Syndrome,"decreased circulating cortisol level
58
30",
Blood diseases,Sheehan Syndrome,"hypoglycemia
58
30",
Blood diseases,Sheehan Syndrome,"dry skin
58
30",
Blood diseases,Sheehan Syndrome,"pallor
58
30",
Blood diseases,Sheehan Syndrome,"impotence
58
30",
Blood diseases,Sheehan Syndrome,"dyspareunia
58
30",
Blood diseases,Sheehan Syndrome,"orthostatic hypotension
58
30",
Blood diseases,Sheehan Syndrome,"sparse axillary hair
58
30",
Blood diseases,Sheehan Syndrome,"sparse pubic hair
58
30",
Blood diseases,Sheehan Syndrome,"decreased serum estradiol
58
30",
Blood diseases,Sheehan Syndrome,"breast hypoplasia
58
30",
Blood diseases,Sheehan Syndrome,"pituitary hypothyroidism
58
30",
Blood diseases,Sheehan Syndrome,"amenorrhea
58
30",
Blood diseases,Sheehan Syndrome,"nausea
58
30",
Blood diseases,Sheehan Syndrome,"reduced circulating prolactin concentration
58
30",
Blood diseases,Sheehan Syndrome,"decreased female libido
58
30",
Blood diseases,Sheehan Syndrome,"progressive visual field defects
58
30",
Blood diseases,Sheehan Syndrome,"gonadotropin deficiency
58
30",
Blood diseases,Sheehan Syndrome,"blurred vision
58
30",
Blood diseases,Sheehan Syndrome,"abnormal size of pituitary gland
58
30",
Blood diseases,Sheehan Syndrome,"hyposthenuria
58
30",
Blood diseases,Sheehan Syndrome,"normochromic anemia
58
30",
Blood diseases,Sheehan Syndrome,"diplopia
58
30",
Blood diseases,Sheehan Syndrome,"constipation
58
30",
Blood diseases,Sheehan Syndrome,"muscle weakness
58
30",
Blood diseases,Sheehan Syndrome,"sensorineural hearing impairment
58
30",
Blood diseases,Sheehan Syndrome,"hashimoto thyroiditis
58
30",
Blood diseases,Sheehan Syndrome,"obesity
58
30",
Blood diseases,Sheehan Syndrome,"vertigo
58
30",
Blood diseases,Sheehan Syndrome,"arthralgia
58
30",
Blood diseases,Sheehan Syndrome,"hyponatremia
58
30",
Blood diseases,Sheehan Syndrome,"poor appetite
58
30",
Blood diseases,Sheehan Syndrome,"bradycardia
58
30",
Blood diseases,Sheehan Syndrome,"chills
58
30",
Blood diseases,Sheehan Syndrome,"palpitations
58
30",
Blood diseases,Sheehan Syndrome,"antinuclear antibody positivity
58
30",
Blood diseases,Sheehan Syndrome,"chronic lymphocytic meningitis
58
30",
Blood diseases,Sheehan Syndrome,"thunderclap headache
58
30",
Blood diseases,Sheehan Syndrome,"psychosis
58
30",
Blood diseases,Sheehan Syndrome,"coma
58
30",
Blood diseases,Sheehan Syndrome,"central diabetes insipidus
58
30",
Blood diseases,Sheehan Syndrome,"headache
58",
Blood diseases,Sheehan Syndrome,"central adrenal insufficiency
58",
Blood diseases,"Von Willebrand Disease, Type ","joint hemorrhage
30",
Blood diseases,"Von Willebrand Disease, Type ","thrombocytopenia
30",
Blood diseases,"Von Willebrand Disease, Type ","epistaxis
30",
Blood diseases,"Von Willebrand Disease, Type ","bruising susceptibility
30",
Blood diseases,"Von Willebrand Disease, Type ","prolonged bleeding time
30",
Blood diseases,"Von Willebrand Disease, Type ","menorrhagia
30",
Blood diseases,"Von Willebrand Disease, Type ","persistent bleeding after trauma
30",
Blood diseases,"Von Willebrand Disease, Type ","prolonged bleeding after surgery
30",
Blood diseases,"Von Willebrand Disease, Type ","reduced factor viii activity
30",
Blood diseases,"Von Willebrand Disease, Type ","reduced von willebrand factor activity
30",
Blood diseases,"Von Willebrand Disease, Type ","impaired platelet aggregation
30",
Blood diseases,"Fanconi Anemia, Complementation Group N","nephroblastoma
30",
Blood diseases,"Fanconi Anemia, Complementation Group N","neuroblastoma
30",
Blood diseases,"Fanconi Anemia, Complementation Group N","short neck
30",
Blood diseases,"Fanconi Anemia, Complementation Group N","hypertelorism
30",
Blood diseases,"Fanconi Anemia, Complementation Group N","microcephaly
30",
Blood diseases,"Fanconi Anemia, Complementation Group N","postnatal growth retardation
30",
Blood diseases,"Fanconi Anemia, Complementation Group N","epicanthus
30",
Blood diseases,"Fanconi Anemia, Complementation Group N","ventricular septal defect
30",
Blood diseases,"Fanconi Anemia, Complementation Group N","short thumb
30",
Blood diseases,"Fanconi Anemia, Complementation Group N","cafe-au-lait spot
30",
Blood diseases,"Fanconi Anemia, Complementation Group N","medulloblastoma
30",
Blood diseases,"Fanconi Anemia, Complementation Group N","aplastic anemia
30",
Blood diseases,"Fanconi Anemia, Complementation Group N","chromosomal breakage induced by crosslinking agents
30",
Blood diseases,Immunodeficiency ,"recurrent respiratory infections
30",
Blood diseases,Immunodeficiency ,"immunodeficiency
30",
Blood diseases,Immunodeficiency ,"agammaglobulinemia
30",
Blood diseases,Immunodeficiency ,"monocytopenia
30",
Blood diseases,Immunodeficiency ,"reduced antigen-specific t cell proliferation
30",
Blood diseases,Immunodeficiency ,"pneumocystis jirovecii pneumonia
30",
Blood diseases,Immunodeficiency ,"decreased proportion of cd4+cd25+ regulatory t cells
30",
Blood diseases,Lymphoproliferative Syndrome ,"ascites
30",
Blood diseases,Lymphoproliferative Syndrome ,"fever
30",
Blood diseases,Lymphoproliferative Syndrome ,"uveitis
30",
Blood diseases,Lymphoproliferative Syndrome ,"recurrent pneumonia
30",
Blood diseases,Lymphoproliferative Syndrome ,"sepsis
30",
Blood diseases,Lymphoproliferative Syndrome ,"lymphadenopathy
30",
Blood diseases,Lymphoproliferative Syndrome ,"hepatosplenomegaly
30",
Blood diseases,Lymphoproliferative Syndrome ,"oral ulcer
30",
Blood diseases,Lymphoproliferative Syndrome ,"hemophagocytosis
30",
Blood diseases,Lymphoproliferative Syndrome ,"lymphoproliferative disorder
30",
Blood diseases,Lymphoproliferative Syndrome ,"hodgkin lymphoma
30",
Blood diseases,Lymphoproliferative Syndrome ,"aplastic anemia
30",
Blood diseases,Lymphoproliferative Syndrome ,"severe varicella zoster infection
30",
Blood diseases,Lymphoproliferative Syndrome ,"persistent ebv viremia
30",
Blood diseases,Lymphoproliferative Syndrome ,"decreased circulating antibody level
30",
Blood diseases,Lymphoproliferative Syndrome ,"ebv meningitis
30",
Blood diseases,Lymphoproliferative Syndrome ,"ebv encephalitis
30",
Blood diseases,Lymphoproliferative Syndrome ,"decreased lymphocyte proliferation in response to mitogen
30",
Blood diseases,"Fanconi Anemia, Complementation Group O","short stature
30",
Blood diseases,"Fanconi Anemia, Complementation Group O","cryptorchidism
30",
Blood diseases,"Fanconi Anemia, Complementation Group O","anal atresia
30",
Blood diseases,"Fanconi Anemia, Complementation Group O","hydronephrosis
30",
Blood diseases,"Fanconi Anemia, Complementation Group O","short thumb
30",
Blood diseases,"Fanconi Anemia, Complementation Group O","proximal placement of thumb
30",
Blood diseases,"Fanconi Anemia, Complementation Group O","hypoplasia of the radius
30",
Blood diseases,"Fanconi Anemia, Complementation Group O","renal cyst
30",
Blood diseases,"Fanconi Anemia, Complementation Group O","absent thumb
30",
Blood diseases,"Fanconi Anemia, Complementation Group O","stage 5 chronic kidney disease
30",
Blood diseases,"Fanconi Anemia, Complementation Group O","external genital hypoplasia
30",
Blood diseases,"Fanconi Anemia, Complementation Group O","small thenar eminence
30",
Blood diseases,"Fanconi Anemia, Complementation Group O","rectal atresia
30",
Blood diseases,"Fanconi Anemia, Complementation Group O","chromosome breakage
30",
Blood diseases,"Fanconi Anemia, Complementation Group O","abnormal heart morphology
30",
Blood diseases,"Pontocerebellar Hypoplasia, Type ","failure to thrive
30",
Blood diseases,"Pontocerebellar Hypoplasia, Type ","microcephaly
30",
Blood diseases,"Pontocerebellar Hypoplasia, Type ","gastroesophageal reflux
30",
Blood diseases,"Pontocerebellar Hypoplasia, Type ","increased serum lactate
30",
Blood diseases,"Pontocerebellar Hypoplasia, Type ","cerebral cortical atrophy
30",
Blood diseases,"Pontocerebellar Hypoplasia, Type ","apnea
30",
Blood diseases,"Pontocerebellar Hypoplasia, Type ","profound global developmental delay
30",
Blood diseases,"Pontocerebellar Hypoplasia, Type ","lethargy
30",
Blood diseases,"Pontocerebellar Hypoplasia, Type ","decreased activity of mitochondrial complex i
30",
Blood diseases,"Pontocerebellar Hypoplasia, Type ","increased csf lactate
30",
Blood diseases,"Pontocerebellar Hypoplasia, Type ","cerebellar atrophy
30",
Blood diseases,"Pontocerebellar Hypoplasia, Type ","cerebellar vermis hypoplasia
30",
Blood diseases,"Pontocerebellar Hypoplasia, Type ","poor suck
30",
Blood diseases,"Pontocerebellar Hypoplasia, Type ","generalized hypotonia
30",
Blood diseases,"Pontocerebellar Hypoplasia, Type ","generalized-onset seizure
30",
Blood diseases,"Pontocerebellar Hypoplasia, Type ","decreased activity of mitochondrial complex iii
30",
Blood diseases,"Pontocerebellar Hypoplasia, Type ","decreased activity of mitochondrial complex iv
30",
Blood diseases,"Pontocerebellar Hypoplasia, Type ","axial hypotonia
30",
Blood diseases,"Pontocerebellar Hypoplasia, Type ","elbow contracture
30",
Blood diseases,"Pontocerebellar Hypoplasia, Type ","appendicular spasticity
30",
Blood diseases,"Pontocerebellar Hypoplasia, Type ","seizure
30",
Blood diseases,"Pontocerebellar Hypoplasia, Type ","hyperreflexia
30",
Blood diseases,"Pontocerebellar Hypoplasia, Type ","hypotonia
30",
Blood diseases,"Pontocerebellar Hypoplasia, Type ","narrow palate
30",
Blood diseases,"Pontocerebellar Hypoplasia, Type ","absent speech
30",
Blood diseases,"Pontocerebellar Hypoplasia, Type ","deeply set eye
30",
Blood diseases,"Pontocerebellar Hypoplasia, Type ","prominent nasal bridge
30",
Blood diseases,"Pontocerebellar Hypoplasia, Type ","poor head control
30",
Blood diseases,"Pontocerebellar Hypoplasia, Type ","cerebral atrophy
30",
Blood diseases,"Pontocerebellar Hypoplasia, Type ","lower limb spasticity
30",
Blood diseases,"Pontocerebellar Hypoplasia, Type ","atrophy/degeneration affecting the brainstem
30",
Blood diseases,"Pontocerebellar Hypoplasia, Type ","narrow forehead
30",
Blood diseases,"Pontocerebellar Hypoplasia, Type ","progressive microcephaly
30",
Blood diseases,"Pontocerebellar Hypoplasia, Type ","upper limb spasticity
30",
Blood diseases,Storage Pool Platelet Disease,"myelodysplasia
30",
Blood diseases,Storage Pool Platelet Disease,"acute leukemia
30",
Blood diseases,Storage Pool Platelet Disease,"prolonged bleeding time
30",
Blood diseases,Storage Pool Platelet Disease,"decreased mean platelet volume
30",
Blood diseases,Alpha--Plasmin Inhibitor Deficiency,"persistent bleeding after trauma
58
30",
Blood diseases,Alpha--Plasmin Inhibitor Deficiency,"joint hemorrhage
58
30",
Blood diseases,Alpha--Plasmin Inhibitor Deficiency,"hematuria
58
30",
Blood diseases,Alpha--Plasmin Inhibitor Deficiency,"hemothorax
58
30",
Blood diseases,Alpha--Plasmin Inhibitor Deficiency,"intramuscular hematoma
58
30",
Blood diseases,Alpha--Plasmin Inhibitor Deficiency,"reduced euglobulin clot lysis time
58
30",
Blood diseases,Alpha--Plasmin Inhibitor Deficiency,"gingival bleeding
58
30",
Blood diseases,Alpha--Plasmin Inhibitor Deficiency,"bruising susceptibility
58
30",
Blood diseases,Alpha--Plasmin Inhibitor Deficiency,"intracranial hemorrhage
58
30",
Blood diseases,Alpha--Plasmin Inhibitor Deficiency,"bone pain
58
30",
Blood diseases,Alpha--Plasmin Inhibitor Deficiency,"abnormal umbilical stump bleeding
58
30",
Blood diseases,Alpha--Plasmin Inhibitor Deficiency,"abnormal bleeding
58",
Blood diseases,"Pontocerebellar Hypoplasia, Type ","seizure
30",
Blood diseases,"Pontocerebellar Hypoplasia, Type ","spasticity
30",
Blood diseases,"Pontocerebellar Hypoplasia, Type ","hyperreflexia
30",
Blood diseases,"Pontocerebellar Hypoplasia, Type ","hearing impairment
30",
Blood diseases,"Pontocerebellar Hypoplasia, Type ","global developmental delay
30",
Blood diseases,"Pontocerebellar Hypoplasia, Type ","depressed nasal bridge
30",
Blood diseases,"Pontocerebellar Hypoplasia, Type ","macrotia
30",
Blood diseases,"Pontocerebellar Hypoplasia, Type ","optic atrophy
30",
Blood diseases,"Pontocerebellar Hypoplasia, Type ","neonatal hypotonia
30",
Blood diseases,"Pontocerebellar Hypoplasia, Type ","short stature
30",
Blood diseases,"Pontocerebellar Hypoplasia, Type ","brachycephaly
30",
Blood diseases,"Pontocerebellar Hypoplasia, Type ","full cheeks
30",
Blood diseases,"Pontocerebellar Hypoplasia, Type ","low-set ears
30",
Blood diseases,"Pontocerebellar Hypoplasia, Type ","high, narrow palate
30",
Blood diseases,"Pontocerebellar Hypoplasia, Type ","downturned corners of mouth
30",
Blood diseases,"Pontocerebellar Hypoplasia, Type ","long philtrum
30",
Blood diseases,"Pontocerebellar Hypoplasia, Type ","proptosis
30",
Blood diseases,"Pontocerebellar Hypoplasia, Type ","decreased body weight
30",
Blood diseases,"Pontocerebellar Hypoplasia, Type ","cerebellar hypoplasia
30",
Blood diseases,"Pontocerebellar Hypoplasia, Type ","poor head control
30",
Blood diseases,"Pontocerebellar Hypoplasia, Type ","cerebellar atrophy
30",
Blood diseases,"Pontocerebellar Hypoplasia, Type ","cerebral atrophy
30",
Blood diseases,"Pontocerebellar Hypoplasia, Type ","hypoplasia of the corpus callosum
30",
Blood diseases,"Pontocerebellar Hypoplasia, Type ","long palpebral fissure
30",
Blood diseases,"Pontocerebellar Hypoplasia, Type ","hypoplasia of the pons
30",
Blood diseases,"Pontocerebellar Hypoplasia, Type ","hypoplasia of the brainstem
30",
Blood diseases,"Pontocerebellar Hypoplasia, Type ","progressive microcephaly
30",
Blood diseases,"Pontocerebellar Hypoplasia, Type ","axial hypotonia
30",
Blood diseases,"Pontocerebellar Hypoplasia, Type d","seizure
30",
Blood diseases,"Pontocerebellar Hypoplasia, Type d","global developmental delay
30",
Blood diseases,"Pontocerebellar Hypoplasia, Type d","cerebellar vermis atrophy
30",
Blood diseases,"Pontocerebellar Hypoplasia, Type d","paroxysmal tonic upgaze
30",
Blood diseases,"Pontocerebellar Hypoplasia, Type d","appendicular spasticity
30",
Blood diseases,"Pontocerebellar Hypoplasia, Type d","clonus
30",
Blood diseases,"Pontocerebellar Hypoplasia, Type d","sleep disturbance
30",
Blood diseases,"Pontocerebellar Hypoplasia, Type d","chorea
30",
Blood diseases,"Pontocerebellar Hypoplasia, Type d","spastic tetraplegia
30",
Blood diseases,"Pontocerebellar Hypoplasia, Type d","irritability
30",
Blood diseases,"Pontocerebellar Hypoplasia, Type d","cerebellar atrophy
30",
Blood diseases,"Pontocerebellar Hypoplasia, Type d","intellectual disability, profound
30",
Blood diseases,"Pontocerebellar Hypoplasia, Type d","cerebral atrophy
30",
Blood diseases,"Pontocerebellar Hypoplasia, Type d","hypoplasia of the corpus callosum
30",
Blood diseases,"Pontocerebellar Hypoplasia, Type d","delayed myelination
30",
Blood diseases,"Pontocerebellar Hypoplasia, Type d","progressive microcephaly
30",
Blood diseases,"Pontocerebellar Hypoplasia, Type d","abnormal periventricular white matter morphology
30",
Blood diseases,"Pontocerebellar Hypoplasia, Type d","limb joint contracture
30",
Blood diseases,"Nephrotic Syndrome, Type ","ataxia
30",
Blood diseases,"Nephrotic Syndrome, Type ","hypothyroidism
30",
Blood diseases,"Nephrotic Syndrome, Type ","developmental regression
30",
Blood diseases,"Nephrotic Syndrome, Type ","global developmental delay
30",
Blood diseases,"Nephrotic Syndrome, Type ","sensorineural hearing impairment
30",
Blood diseases,"Nephrotic Syndrome, Type ","ichthyosis
30",
Blood diseases,"Nephrotic Syndrome, Type ","lymphopenia
30",
Blood diseases,"Nephrotic Syndrome, Type ","stage 5 chronic kidney disease
30",
Blood diseases,"Nephrotic Syndrome, Type ","hyperpigmentation of the skin
30",
Blood diseases,"Nephrotic Syndrome, Type ","focal segmental glomerulosclerosis
30",
Blood diseases,"Nephrotic Syndrome, Type ","mesangial hypercellularity
30",
Blood diseases,"Nephrotic Syndrome, Type ","steroid-resistant nephrotic syndrome
30",
Blood diseases,"Nephrotic Syndrome, Type ","seizure
30",
Blood diseases,"Nephrotic Syndrome, Type ","ptosis
30",
Blood diseases,"Nephrotic Syndrome, Type ","microcephaly
30",
Blood diseases,"Nephrotic Syndrome, Type ","proteinuria
30",
Blood diseases,"Nephrotic Syndrome, Type ","hypoglycemia
30",
Blood diseases,"Nephrotic Syndrome, Type ","hypertriglyceridemia
30",
